,configuration,release,recall,precision,fpr,f_measure,g_measure,balance,accuracy,error,error_type1,error_type2,mcc,consistency,auc,auc_alberg,auc_roi,necm10,necm25,cost,nofb20,nofc80,bias_train,bias_train_processed,bias_test,ratio_bias,ratio_bias_processed,prop1_defect,prop1_clean,num_train,num_train_processed,num_test,diff,potential
644,1_AsIs,commons-net-3.6,0.3333333333333333,0.0833333333333333,0.0718954248366013,0.13333333333333328,0.4905008635578584,0.5258621526618656,0.9166666666666666,0.0833333333333333,3.6666666666666665,0.013071895424836602,0.1347420139090738,0.3202614379084967,0.8496732026143791,0.0,0.5033258753099109,0.1987179487179487,0.391025641025641,5583.0,0.0,36.0,0.0448717948717948,0.0448717948717948,0.0192307692307692,0.42857142857142855,0.42857142857142855,447.0,9.084967320261438,156,156,156,-1931.6666666666665,none
645,1_AsIs,commons-vfs-2.0,0.44,0.34375,0.09292035398230089,0.3859649122807018,0.5925633950860597,0.5986060587252243,0.8605577689243028,0.1394422310756972,0.84,0.061946902654867256,0.3116422442328895,0.37805309734513276,0.7776991150442478,0.0157467650815487,0.5552744423472501,0.6414342629482072,1.4780876494023905,11445.0,7.0,107.0,0.0805084745762711,0.0805084745762711,0.099601593625498,1.2371566366114501,1.2371566366114501,39.44,13.194690265486726,236,236,251,-395.5480769230769,none
646,1_AsIs,commons-vfs-2.1,0.6666666666666666,0.0606060606060606,0.12109375,0.11111111111111112,0.7582139848357203,0.7492263895460951,0.8764478764478765,0.1235521235521235,10.333333333333334,0.00390625,0.1750742293949853,0.6627604166666666,0.9388020833333334,0.0,0.7895344742587503,0.1583011583011583,0.2162162162162162,10245.0,1.0,34.0,0.099601593625498,0.099601593625498,0.0115830115830115,0.11629343629343546,0.11629343629343546,193.0,9.53125,251,251,259,3175.0,large
647,1_AsIs,commons-vfs-2.2,0.5,0.032258064516129,0.11538461538461539,0.060606060606060545,0.638888888888889,0.6371545718439768,0.8816793893129771,0.1183206106870229,15.0,0.0038461538461538464,0.1036433607416181,0.49615384615384617,0.6826923076923077,0.0,0.4887240846934277,0.1526717557251908,0.2099236641221374,7326.0,0.0,159.0,0.099601593625498,0.099601593625498,0.0076335877862595,0.07664122137404539,0.07664122137404539,404.0,5.4192307692307695,251,251,262,3484.0,large
648,1_AsIs,deltaspike-0.4,0.48,0.1379310344827586,0.25951557093425603,0.21428571428571427,0.582444998865956,0.589056979888128,0.7197452229299363,0.2802547770700637,3.0,0.04498269896193772,0.1333596033734585,0.4350173010380623,0.5605536332179931,0.0072263366594319,0.5526968174204356,0.6528662420382165,1.2738853503184713,7874.0,6.0,272.0,0.0607734806629834,0.0607734806629834,0.0796178343949044,1.3100752750434275,1.3100752750434275,11.04,5.134948096885813,181,181,314,394.04444444444437,medium
649,1_AsIs,deltaspike-0.5,0.28125,0.0292207792207792,0.65,0.05294117647058819,0.3118811881188119,0.31476224472815273,0.34552845528455284,0.6544715447154471,9.34375,0.05,-0.1879324018426244,0.23125,0.3064538043478261,0.0,0.5161675961020967,1.0752032520325203,1.7764227642276422,7499.0,5.0,465.0,0.0222929936305732,0.0222929936305732,0.065040650406504,2.917537746806043,2.917537746806043,10.75,4.756521739130434,314,314,492,-1084.054347826087,none
650,1_AsIs,deltaspike-0.6,0.4642857142857143,0.0902777777777777,0.2381818181818182,0.15116279069767433,0.5769515941107934,0.5854397664809347,0.7474048442906575,0.2525951557093425,4.678571428571429,0.02727272727272727,0.1122386141225749,0.437012987012987,0.5356493506493506,0.0012426884785333,0.5032168169346151,0.486159169550173,0.8754325259515571,12164.0,5.0,541.0,0.0284552845528455,0.0284552845528455,0.0484429065743944,1.7024221453287192,1.7024221453287192,12.964285714285714,5.063636363636364,492,492,578,-27.2626262626261,none
651,1_AsIs,deltaspike-0.7,0.5862068965517241,0.1214285714285714,0.21964285714285714,0.20118343195266267,0.669490379849502,0.6687389872357199,0.7707979626485568,0.2292020373514431,4.241379310344827,0.02142857142857143,0.1863183724135611,0.5647783251231527,0.6477832512315271,0.0,0.5325572697522203,0.4125636672325976,0.7181663837011885,14011.0,3.0,334.0,0.0345528455284552,0.0345528455284552,0.0492359932088285,1.424947568161393,1.424947568161393,12.517241379310343,4.973214285714286,492,492,589,572.0999999999999,medium
652,1_AsIs,deltaspike-1.0.0,0.25,0.0921052631578947,0.11754684838160136,0.13461538461538458,0.3896201579541181,0.4631959102407811,0.8536585365853658,0.1463414634146341,2.4642857142857144,0.03577512776831346,0.0838994635572141,0.21422487223168654,0.615721586760769,0.0022195419385175,0.4731810956224011,0.4536585365853658,0.9658536585365852,10694.0,3.0,583.0,0.0103806228373702,0.0103806228373702,0.0455284552845528,4.385907859078604,4.385907859078604,23.5,4.359454855195912,578,578,615,-370.4142857142858,none
653,1_AsIs,deltaspike-1.1.0,0.3076923076923077,0.1777777777777777,0.06085526315789474,0.2253521126760563,0.46352105530187726,0.50857691146914,0.9132492113564669,0.0867507886435331,1.4230769230769231,0.029605263157894735,0.190627212425411,0.27808704453441296,0.7068889170040485,0.002396141546985,0.5087340840254734,0.3422712933753943,0.7681388012618297,10614.0,5.0,439.0,0.0097560975609756,0.0097560975609756,0.0410094637223974,4.203470031545738,4.203470031545738,25.307692307692307,4.894736842105263,615,615,634,248.96078431372553,medium
654,1_AsIs,deltaspike-1.2.0,0.2916666666666667,0.1346153846153846,0.07352941176470588,0.18421052631578946,0.44366197183098594,0.49644132144030395,0.9025157232704403,0.0974842767295597,1.875,0.027777777777777776,0.1517061126745484,0.2638888888888889,0.6804874727668845,0.0010372627354806,0.4519745512383558,0.3380503144654088,0.7389937106918238,11653.0,3.0,432.0,0.0113821138211382,0.0113821138211382,0.0377358490566037,3.3153638814016144,3.3153638814016144,27.45833333333333,4.862745098039215,615,615,636,-469.97916666666674,none
655,1_AsIs,deltaspike-1.3.0,0.0952380952380952,0.0625,0.04807692307692308,0.07547169811320753,0.1731526016615653,0.3593341374628526,0.924031007751938,0.075968992248062,1.4285714285714286,0.030448717948717948,0.0385461765699389,0.0647893772893773,0.7145909645909646,0.001136704921183,0.5542906540383736,0.3410852713178294,0.7829457364341085,5678.0,3.0,283.0,0.0094339622641509,0.0094339622641509,0.0325581395348837,3.4511627906976883,3.4511627906976883,31.23809523809524,4.6923076923076925,636,636,645,-1150.5,none
656,1_AsIs,deltaspike-1.4.0,0.25,0.125,0.0672,0.16666666666666666,0.39431856611430505,0.46754538221553565,0.9075500770416025,0.0924499229583975,1.75,0.0288,0.1318147366268783,0.2212,0.7366,0.0024024870153046,0.5270551247118006,0.3420647149460709,0.7580893682588598,9445.0,7.0,250.0,0.0125786163522012,0.0125786163522012,0.036979969183359,2.9399075500770544,2.9399075500770544,27.33333333333333,4.768,636,636,649,-185.5625,none
657,1_AsIs,deltaspike-1.5.0,0.375,0.1451612903225806,0.08320251177394035,0.20930232558139528,0.5322801154488835,0.5541594130378591,0.897125567322239,0.1028744326777609,2.2083333333333335,0.023547880690737835,0.1872180124130997,0.3514521193092622,0.799123495552067,0.0033006151194565,0.5383166008663589,0.3071104387291982,0.6475037821482602,14124.0,5.0,267.0,0.0092449922958397,0.0092449922958397,0.0363086232980332,3.927382753403947,3.927382753403947,28.666666666666668,4.54160125588697,649,649,661,46.653846153846416,small
658,1_AsIs,deltaspike-1.6.0,0.2857142857142857,0.0597014925373134,0.09278350515463918,0.09876543209876538,0.43456790123456784,0.4906804242612336,0.8946608946608947,0.1053391053391053,4.5,0.014727540500736377,0.0918493016032605,0.2709867452135493,0.7408478855459709,0.0001295504932761,0.5351886286429451,0.2352092352092352,0.4516594516594516,14206.0,3.0,258.0,0.0181543116490166,0.0181543116490166,0.0202020202020202,1.1127946127946153,1.1127946127946153,49.142857142857146,4.556701030927835,661,661,693,-1517.333333333333,none
659,1_AsIs,deltaspike-1.7.0,0.4166666666666667,0.0704225352112676,0.09482758620689655,0.12048192771084336,0.5706521739130436,0.5821064436464687,0.8968926553672316,0.1031073446327683,5.5,0.010057471264367816,0.1383041242486085,0.40660919540229884,0.7304837164750958,7.598033550494684e-05,0.5529190868092709,0.192090395480226,0.3403954802259887,14677.0,4.0,638.0,0.0196671709531013,0.0196671709531013,0.0169491525423728,0.8617992177314198,0.8617992177314198,57.41666666666666,4.448275862068965,661,661,708,1402.6,large
660,1_AsIs,deltaspike-1.8.0,0.125,0.0192307692307692,0.07112970711297072,0.03333333333333329,0.22034739454094296,0.37924061213946314,0.92,0.08,6.375,0.009762900976290097,0.0218094495315661,0.1152370990237099,0.7221059972105998,0.0,0.4803655340149705,0.1668965517241379,0.3117241379310345,13187.0,0.0,243.0,0.0112994350282485,0.0112994350282485,0.0110344827586206,0.9765517241379307,0.9765517241379307,83.375,5.549511854951185,708,708,725,-8326.666666666668,none
661,1_AsIs,eagle-0.4.0,0.75,0.0050847457627118,0.8063186813186813,0.010101010101009973,0.3078602620087336,0.4030704330310413,0.19672131147540983,0.8032786885245902,146.75,0.0013736263736263737,-0.0104997264547708,0.7486263736263736,0.5664491758241759,0.0,0.6566850490196078,0.8155737704918032,0.8360655737704918,24114.0,2.0,655.0,0.0234604105571847,0.0234604105571847,0.0054644808743169,0.23292349726775838,0.23292349726775838,70.75,8.07554945054945,682,682,732,4629.0,large
662,1_AsIs,eagle-0.5.0,1.0,0.0,0.8061959654178674,0.0,0.3246831623415812,0.42993336588779063,0.19380403458213258,0.8061959654178674,inf,0.0,0.0,,,,,0.8061959654178674,0.8061959654178674,52210.0,0.0,,0.0263929618768328,0.0263929618768328,0.0,0.0,0.0,,6.543948126801153,682,682,1388,,none
663,1_AsIs,giraph-1.1.0,0.2666666666666666,0.0571428571428571,0.08943089430894309,0.09411764705882346,0.41252302025782683,0.4776133316045119,0.897742363877822,0.1022576361221779,4.4,0.014905149051490514,0.085283658166488,0.2517615176151762,0.8127371273712737,0.0001710989316683,0.4973087783916523,0.2337317397078353,0.4528552456839309,20745.0,1.0,263.0,0.0580046403712296,0.0580046403712296,0.0199203187250996,0.34342629482071774,0.34342629482071774,110.6,7.186991869918699,431,431,753,-3661.5,none
664,1_AsIs,gora-0.3,0.6,0.1111111111111111,0.1889763779527559,0.18750000000000003,0.6897321428571428,0.6871805061827645,0.803030303030303,0.1969696969696969,4.8,0.015748031496062992,0.1945257565626059,0.584251968503937,0.7653543307086614,0.0,0.5659727095516571,0.3333333333333333,0.5606060606060606,6670.0,1.0,90.0,0.0769230769230769,0.0769230769230769,0.0378787878787878,0.4924242424242415,0.4924242424242415,68.4,10.31496062992126,104,104,132,-257.5,none
665,1_AsIs,gora-0.4,0.5454545454545454,0.1875,0.18309859154929578,0.27906976744186046,0.6541353383458646,0.653491223433468,0.7973856209150327,0.2026143790849673,2.3636363636363638,0.035211267605633804,0.2301485494897241,0.5102432778489117,0.7368758002560819,0.0002958031451947,0.5497506999066791,0.4967320261437908,0.9869281045751634,7952.0,1.0,81.0,0.0769230769230769,0.0769230769230769,0.0718954248366013,0.9346405228758172,0.9346405228758172,79.27272727272727,8.352112676056338,104,104,153,-30.73333333333335,none
666,1_AsIs,gora-0.5,0.5384615384615384,0.1707317073170731,0.21794871794871795,0.2592592592592592,0.6377893950709485,0.639084916403609,0.7633136094674556,0.2366863905325443,2.6153846153846154,0.038461538461538464,0.1992427228322932,0.5,0.6950197238658777,0.0,0.5206840613700772,0.5562130177514792,1.0887573964497042,9919.0,1.0,99.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.0,1.0,66.76923076923077,7.666666666666667,104,104,169,-463.8333333333335,none
667,1_AsIs,gora-0.6,0.1111111111111111,0.1428571428571428,0.037267080745341616,0.12499999999999997,0.19922879177377892,0.37090847561845053,0.9176470588235294,0.0823529411764705,0.6666666666666666,0.049689440993788817,0.0832159858800724,0.06142167011732229,0.4872325741890959,0.0037697159000002,0.5318594236006245,0.5058823529411764,1.2117647058823529,2620.0,3.0,159.0,0.029585798816568,0.029585798816568,0.0529411764705882,1.789411764705884,1.789411764705884,96.44444444444444,8.496894409937887,169,169,170,-795.25,none
668,1_AsIs,gora-0.7,1.0,0.0,0.1044776119402985,0.0,0.9448818897637796,0.9261231721148383,0.8955223880597015,0.1044776119402985,inf,0.0,0.0,,,,,0.1044776119402985,0.1044776119402985,7915.0,0.0,,0.0529411764705882,0.0529411764705882,0.0,0.0,0.0,,10.99502487562189,170,170,201,,none
669,1_AsIs,gora-0.8,1.0,0.0,0.12380952380952381,0.0,0.934010152284264,0.9124534461388084,0.8761904761904762,0.1238095238095238,inf,0.0,0.0,,,,,0.1238095238095238,0.1238095238095238,9794.0,0.0,,0.0529411764705882,0.0529411764705882,0.0,0.0,0.0,,11.19047619047619,170,170,210,,none
670,1_AsIs,jspwiki-2.8.0,0.25,0.032258064516129,0.04132231404958678,0.057142857142857086,0.3965811965811966,0.4688655849794646,0.9547945205479452,0.0452054794520547,7.5,0.004132231404958678,0.0763932318364111,0.24586776859504134,0.6036501377410468,0.0,0.5585436107408113,0.0821917808219178,0.1438356164383561,19330.0,1.0,512.0,0.0384615384615384,0.0384615384615384,0.0054794520547945,0.14246575342465723,0.14246575342465723,220.5,12.455922865013774,364,364,730,-3158.5,none
671,1_AsIs,jspwiki-2.9.0,0.75,0.09375,0.07880434782608696,0.16666666666666666,0.826829268292683,0.8146488127414679,0.9193548387096774,0.0806451612903225,7.25,0.002717391304347826,0.2468815252949667,0.7472826086956522,0.9429347826086956,0.0,0.7539876736270807,0.1048387096774193,0.1451612903225806,17162.0,1.0,56.0,0.0467032967032967,0.0467032967032967,0.010752688172043,0.23023402909550897,0.23023402909550897,289.0,11.453804347826088,364,364,372,17741.0,extra_large
672,1_AsIs,knox-0.11.0,0.1923076923076923,0.0833333333333333,0.08814102564102565,0.11627906976744182,0.3176286703137211,0.4254846806627445,0.8830769230769231,0.1169230769230769,2.1153846153846154,0.03365384615384615,0.0705189934479462,0.15865384615384615,0.5639792899408284,0.0013191321499013,0.4066854568922367,0.4076923076923077,0.8923076923076924,13121.0,2.0,575.0,0.0128617363344051,0.0128617363344051,0.04,3.110000000000011,3.110000000000011,54.42307692307692,7.012820512820513,622,622,650,-5318.4,none
673,1_AsIs,knox-0.12.0,0.1818181818181818,0.1538461538461538,0.033846153846153845,0.16666666666666663,0.3060428849902534,0.4209632784816306,0.9404761904761905,0.0595238095238095,1.0,0.027692307692307693,0.1365352254085964,0.1541258741258741,0.7094405594405594,0.0008808478228121,0.4855528081949836,0.3005952380952381,0.7023809523809523,9543.0,3.0,505.0,0.0123076923076923,0.0123076923076923,0.0327380952380952,2.6599702380952364,2.6599702380952364,31.045454545454547,8.393846153846154,650,650,672,-1300.3125,none
674,1_AsIs,knox-0.13.0,0.4166666666666667,0.15625,0.04011887072808321,0.22727272727272727,0.5810920212287488,0.5865466764154179,0.9503649635036496,0.0496350364963503,2.25,0.010401188707280832,0.2340920609627795,0.40626547795938583,0.6692669638434868,0.0,0.4906304306861252,0.1416058394160584,0.2948905109489051,10382.0,0.0,580.0,0.0178571428571428,0.0178571428571428,0.0175182481751824,0.9810218978102175,0.9810218978102175,56.75,8.732540861812778,672,672,685,358.8333333333335,medium
675,1_AsIs,knox-0.14.0,0.25,0.0095693779904306,0.2827868852459016,0.018433179723502262,0.3707627118644068,0.4332247259860931,0.7121621621621622,0.2878378378378378,25.875,0.00819672131147541,-0.0075314793744524,0.24180327868852458,0.4293032786885246,0.0,0.4624731969362179,0.3608108108108108,0.4824324324324324,12767.0,2.0,737.0,0.0116788321167883,0.0116788321167883,0.0108108108108108,0.9256756756756764,0.9256756756756764,87.25,7.894808743169399,685,685,740,-1144.5,none
676,1_AsIs,knox-0.4.0,0.3055555555555556,0.2619047619047619,0.07598039215686274,0.2820512820512821,0.4592469545957918,0.5060232260459689,0.8738738738738738,0.1261261261261261,0.8611111111111112,0.061274509803921566,0.2141255848999956,0.24428104575163398,0.4746391612200435,0.0121927869841224,0.4639233644697699,0.6328828828828829,1.4774774774774777,8887.0,11.0,424.0,0.0360824742268041,0.0360824742268041,0.081081081081081,2.2471042471042466,2.2471042471042466,14.805555555555555,5.821078431372549,388,388,444,540.2575757575759,medium
677,1_AsIs,knox-0.5.0,0.4285714285714285,0.3962264150943396,0.07158836689038031,0.41176470588235287,0.5864342910975034,0.5927804606118895,0.8790322580645161,0.1209677419354838,0.6530612244897959,0.06263982102908278,0.3447939316273234,0.36593160754234577,0.7907592567228233,0.0233659977589321,0.5762047574152153,0.6290322580645161,1.4758064516129032,11158.0,12.0,152.0,0.054054054054054,0.054054054054054,0.0987903225806451,1.8276209677419362,1.8276209677419362,10.877551020408164,6.040268456375839,444,444,496,3506.8970588235293,large
678,1_AsIs,knox-0.6.0,0.2028985507246377,0.5,0.02959830866807611,0.288659793814433,0.33562269866555244,0.435975718469101,0.8726937269372693,0.1273062730627306,0.2028985507246377,0.11627906976744186,0.2609718774278575,0.08661948095719582,0.6945184912828998,0.0182200027461624,0.4832406011772957,1.040590405904059,2.562730627306273,8408.0,8.0,257.0,0.0161290322580645,0.0161290322580645,0.1273062730627306,7.892988929889306,7.892988929889306,7.72463768115942,6.752642706131078,496,496,542,589.0,medium
679,1_AsIs,knox-0.7.0,0.59375,0.1792452830188679,0.15591397849462366,0.2753623188405797,0.6971254966113578,0.6923084083127864,0.8305084745762712,0.1694915254237288,2.71875,0.023297491039426525,0.2583021160612567,0.5704525089605734,0.7942708333333334,0.0121329627089813,0.6161048950074544,0.3677966101694915,0.6983050847457627,16880.0,8.0,257.0,0.1180811808118081,0.1180811808118081,0.0542372881355932,0.45932203389830495,0.45932203389830495,16.75,7.976702508960574,542,542,590,895.5555555555554,medium
680,1_AsIs,knox-0.8.0,0.5757575757575758,0.1792452830188679,0.15508021390374332,0.27338129496402874,0.6848408805748831,0.6806009492253304,0.82996632996633,0.17003367003367,2.6363636363636362,0.024955436720142603,0.2516660881903876,0.5508021390374331,0.7918219629449575,0.0113268754088718,0.6073320059010286,0.3821548821548821,0.7356902356902357,16826.0,8.0,259.0,0.1180811808118081,0.1180811808118081,0.0555555555555555,0.47048611111111066,0.47048611111111066,16.242424242424242,8.001782531194296,542,542,594,754.5222222222221,medium
681,1_AsIs,knox-0.9.0,0.44,0.127906976744186,0.1284246575342466,0.19819819819819814,0.5847824951694606,0.5937409123091593,0.8538587848932676,0.1461412151067323,3.0,0.023972602739726026,0.1775167911633463,0.416027397260274,0.7148972602739726,0.0087870774412632,0.6294201152484755,0.3530377668308703,0.6978653530377669,13581.0,4.0,415.0,0.0218855218855218,0.0218855218855218,0.0410509031198686,1.8757104964001572,1.8757104964001572,53.04,6.633561643835616,594,594,609,710.75,medium
682,1_AsIs,knox-1.0.0,0.375,0.1836734693877551,0.05412719891745602,0.24657534246575347,0.5370726085286209,0.5564040387567477,0.927916120576671,0.0720838794233289,1.6666666666666667,0.02029769959404601,0.2284618028777925,0.354702300405954,0.8429183581416329,0.0006744345146122,0.5774783802843009,0.2490170380078637,0.5439056356487549,14854.0,3.0,234.0,0.0344827586206896,0.0344827586206896,0.0314547837483617,0.9121887287024908,0.9121887287024908,29.166666666666668,8.148849797023004,609,609,763,34.29999999999973,small
683,1_AsIs,kylin-1.0,0.5217391304347826,0.0337078651685393,0.709278350515464,0.06332453825857515,0.3733862959285004,0.39509949666609834,0.30118110236220474,0.6988188976377953,14.956521739130435,0.02268041237113402,-0.0851491074432859,0.4990587180636486,0.3794710891976692,0.0,0.5447748064743135,0.8937007874015748,1.218503937007874,23062.0,4.0,434.0,0.0223577235772357,0.0223577235772357,0.0452755905511811,2.025053686471016,2.025053686471016,20.47826086956522,14.125773195876288,492,492,508,457.4545454545455,medium
684,1_AsIs,kylin-1.1,0.8235294117647058,0.0880503144654088,0.29591836734693877,0.1590909090909091,0.7591355599214145,0.7563716471288815,0.7080867850098619,0.291913214990138,8.529411764705882,0.006122448979591836,0.2047143065441206,0.817406962785114,0.8783313325330132,0.00611338871648,0.7477775586669295,0.3451676528599605,0.4339250493096647,25520.0,10.0,123.0,0.0216535433070866,0.0216535433070866,0.0335305719921104,1.5485027792720087,1.5485027792720087,27.705882352941178,13.326530612244898,508,508,507,4334.423076923077,large
685,1_AsIs,kylin-1.2,0.8235294117647058,0.0891719745222929,0.286,0.16091954022988492,0.7648634172469202,0.7623680697884745,0.7176015473887815,0.2823984526112185,8.411764705882353,0.006,0.2084541850051459,0.8175294117647058,0.8790588235294118,0.0051401864428302,0.7445715174855101,0.3346228239845261,0.4216634429400386,25605.0,10.0,121.0,0.0216535433070866,0.0216535433070866,0.0328820116054158,1.5185510814137486,1.5185510814137486,26.88235294117647,13.062,508,508,517,4482.634615384615,large
686,1_AsIs,kylin-1.3,0.6363636363636364,0.0318181818181818,0.40804597701149425,0.06060606060606057,0.6133560187154402,0.6135204246574326,0.5928705440900562,0.4071294559099437,19.363636363636363,0.007662835249042145,0.065930685071236,0.6287008011145943,0.6823406478578893,0.0030176478648005,0.6938145703625586,0.474671669793621,0.5872420262664165,22753.0,5.0,441.0,0.0135396518375241,0.0135396518375241,0.0206378986866791,1.5242562315733081,1.5242562315733081,40.36363636363637,15.530651340996169,517,517,533,2510.0333333333333,large
687,1_AsIs,kylin-1.5.0,0.45,0.0944055944055944,0.3786549707602339,0.1560693641618497,0.5219705240174672,0.5278349934178552,0.6075268817204301,0.3924731182795699,4.316666666666666,0.04824561403508772,0.0399348116791499,0.4017543859649123,0.5178118908382067,0.010677078579209,0.6214802480143117,0.7916666666666666,1.456989247311828,28002.0,22.0,667.0,0.0135396518375241,0.0135396518375241,0.0806451612903225,5.95622119815671,5.95622119815671,8.2,19.296783625730995,517,517,744,543.8554838709679,medium
688,1_AsIs,kylin-1.6.0,0.8974358974358975,0.0608695652173913,0.7161803713527851,0.11400651465798045,0.43125287885766933,0.4884172992341351,0.31399747793190413,0.6860025220680959,13.846153846153847,0.005305039787798408,0.0877904072009787,0.8921308576480991,0.744388900224444,0.0048927283915881,0.603817204209042,0.7313997477931904,0.807061790668348,66589.0,9.0,367.0,0.0618279569892473,0.0618279569892473,0.0491803278688524,0.7954383464005694,0.7954383464005694,12.487179487179487,14.710875331564988,744,744,793,6283.967741935484,large
689,1_AsIs,kylin-2.0.0,0.631578947368421,0.0326530612244898,0.8660170523751523,0.06209573091849937,0.2210684977390722,0.3345228752891998,0.1559953434225844,0.8440046565774156,18.710526315789473,0.01705237515225335,-0.1371630289512207,0.6145265722161677,0.4206359382011667,0.0,0.5410883399909355,0.9906868451688008,1.2351571594877764,53602.0,6.0,801.0,0.0277427490542244,0.0277427490542244,0.0442374854481955,1.5945602709281415,1.5945602709281415,17.86842105263158,16.330085261875762,793,793,859,-111.80075187969942,none
690,1_AsIs,kylin-2.1.0,0.7454545454545455,0.0919282511210762,0.4581447963800905,0.1636726546906187,0.6275543625876753,0.6293991076104197,0.5537806176783813,0.4462193823216187,7.363636363636363,0.01583710407239819,0.1351036092145957,0.7296174413821472,0.6568387494858083,6.505591705712031e-05,0.5306451800258527,0.5804046858359957,0.8040468583599574,66665.0,10.0,683.0,0.0174621653084982,0.0174621653084982,0.0585729499467518,3.3542776002839965,3.3542776002839965,14.563636363636364,15.760180995475114,859,859,939,878.2068965517242,medium
691,1_AsIs,kylin-2.2.0,0.7021276595744681,0.06,0.5391032325338895,0.11055276381909546,0.5564945346330669,0.5644771954770492,0.4721669980119284,0.5278330019880716,11.0,0.014598540145985401,0.0691109955399444,0.6875291194284827,0.6424466975794821,0.0015127564331313,0.5320101357669145,0.6530815109343936,0.8618290258449304,72411.0,9.0,672.0,0.0255591054313099,0.0255591054313099,0.0467196819085487,1.8279075546719683,1.8279075546719683,19.48936170212766,15.521376433785193,939,939,1006,771.8111111111111,medium
692,1_AsIs,lens-2.7.0,0.5,0.0555555555555555,0.0544,0.09999999999999991,0.6541228555617045,0.6443601822067726,0.9427662957074722,0.0572337042925278,8.5,0.0032,0.1524883234102407,0.4968,0.6812,0.0,0.4729045643153525,0.0858505564387917,0.1335453100158982,22583.0,1.0,618.0,0.0171232876712328,0.0171232876712328,0.0063593004769475,0.37138314785373566,0.37138314785373566,180.0,15.0848,584,584,629,-3749.5,none
693,1_AsIs,mahout-0.11.0,0.25,0.0068027210884353,0.17696969696969697,0.01324503311258264,0.3835074837616492,0.45510630686089504,0.8202653799758746,0.1797346200241254,36.5,0.0036363636363636364,0.0132497967995869,0.24636363636363637,0.4474242424242424,0.0,0.4979583556910835,0.2123039806996381,0.2665862484921592,17647.0,1.0,819.0,0.0072904009720534,0.0072904009720534,0.0048250904704463,0.6618415761962231,0.6618415761962231,119.75,8.064242424242424,823,823,829,1940.3333333333285,large
694,1_AsIs,mahout-0.12.0,1.0,0.0058823529411764,0.2088998763906057,0.011695906432748399,0.883367839889579,0.8522854808151712,0.7913580246913581,0.2086419753086419,169.0,0.0,0.0682167878082718,1.0,0.8096415327564895,0.0,0.6629769763323141,0.2086419753086419,0.2086419753086419,26300.0,0.0,155.0,0.0109356014580801,0.0109356014580801,0.0012345679012345,0.11289437585733358,0.11289437585733358,76.0,8.223733003708281,823,823,810,inf,extra_large
695,1_AsIs,mahout-0.13.0,1.0,0.0,0.20884520884520885,0.0,0.8834019204389575,0.8523241366072322,0.7911547911547911,0.2088452088452088,inf,0.0,0.0,,,,,0.2088452088452088,0.2088452088452088,26299.0,0.0,,0.0109356014580801,0.0109356014580801,0.0,0.0,0.0,,8.176904176904177,823,823,814,,none
696,1_AsIs,mahout-0.2,0.16,0.0209424083769633,0.4675,0.03703703703703696,0.24606498194945847,0.3202367139952321,0.5105882352941177,0.4894117647058824,7.48,0.0525,-0.1454522714509389,0.1075,0.2574,0.0,0.4461343651735109,0.9341176470588236,1.6752941176470588,7903.0,1.0,398.0,0.0946969696969697,0.0946969696969697,0.0588235294117647,0.6211764705882352,0.6211764705882352,23.28,4.42,264,264,425,-1594.6,none
697,1_AsIs,mahout-0.3,0.2758620689655172,0.0963855421686747,0.11194029850746269,0.14285714285714285,0.4209595401282334,0.48187531732562605,0.8626609442060086,0.1373390557939914,2.586206896551724,0.03134328358208955,0.1010517023317382,0.2445187853834277,0.608363355635615,0.0004427946786842,0.4814370493329982,0.407725321888412,0.8583690987124464,23096.0,2.0,486.0,0.0352941176470588,0.0352941176470588,0.0414878397711015,1.1754887935145433,1.1754887935145433,17.862068965517242,8.7,425,425,699,-2349.0947368421052,none
698,1_AsIs,mahout-0.4,0.6027397260273972,0.0975609756097561,0.588150289017341,0.16793893129770993,0.48933720952919835,0.49813523348018884,0.4300653594771242,0.5699346405228758,5.575342465753424,0.04190751445086705,0.0087136460653146,0.5608322115765302,0.5394528466228522,0.0024658435704349,0.5782996606161855,0.9111111111111112,1.4797385620915031,32703.0,19.0,649.0,0.0228898426323319,0.0228898426323319,0.0954248366013071,4.168872549019604,4.168872549019604,9.616438356164384,5.929190751445087,699,699,765,-28.950000000000045,none
699,1_AsIs,mahout-0.5,0.8301886792452831,0.0747028862478777,0.7517241379310344,0.13707165109034258,0.3822393822393823,0.45505731301144237,0.2879177377892031,0.712082262210797,10.283018867924529,0.012413793103448275,0.0460990344263335,0.8177748861418347,0.6390370852309695,0.0072396233582508,0.5864584503533313,0.8161953727506427,0.9897172236503856,40525.0,12.0,531.0,0.0718954248366013,0.0718954248366013,0.0681233933161953,0.9475344706707165,0.9475344706707165,11.49056603773585,6.2524137931034485,765,765,778,741.8000000000002,medium
